,Symbols,Percentage Return,Price Dec 2021,Price Jan 2017,Mean Price,Standard Deviation,COV
1281,LC,-10.774907878933334,24.18000030517578,27.100000381469727,17.88895950665826,8.370691374196594,0.467924999834732
1282,LCI,-92.78396458924547,1.6200000047683716,22.450000762939453,10.70651312249345,6.831752028359587,0.6380930887766506
1283,LCII,51.49602588058738,155.8699951171875,102.8871841430664,101.60667141587892,24.091514297656094,0.23710563452126937
1284,LCNB,4.4340815092832315,19.530000686645508,18.70079231262207,16.29270281348558,1.7338337370428445,0.10641780905791387
1285,LCUT,-1.58303376633269,15.970000267028809,16.226877212524414,12.162733488749472,4.108712383415968,0.33781159368628166
1286,LDOS,90.56959981499591,88.9000015258789,46.64962387084961,75.79804986312902,19.595117033184778,0.2585174297830658
1287,LE,18.969691883433953,19.6299991607666,16.5,18.066191427096,7.436237548057192,0.4116106916095325
1288,LEA,47.94451363986013,182.9499969482422,123.66122436523438,144.54227135425717,27.036295979253953,0.18704767626759491
1289,LECO,95.49560272602434,139.47000122070312,71.34175872802734,93.59729330231028,20.429604989618923,0.21827132247973516
1290,LEE,21.192985668516997,34.540000915527344,28.5,21.618848305263626,7.013266900250685,0.32440520425609987
1291,LEG,-0.24984117404736136,41.15999984741211,41.263092041015625,40.04652379333641,5.553741554504302,0.1386822382677925
1292,LEGH,,26.46999931335449,,15.244277354329824,3.3498320269300716,0.2197435764955182
1293,LEN,183.48005557766555,116.16000366210938,40.9764289855957,63.16272983141983,20.288202375654524,0.3212052808642591
1294,LEU,557.5757423456015,49.90999984741211,7.590000152587891,10.953383615700568,13.246643289987162,1.2093654120722512
1295,LEVI,,25.030000686645508,,19.978329613741227,5.164743686648677,0.2585172928119242
1296,LFUS,118.06228798850078,314.67999267578125,144.30738830566406,198.79009326210658,44.131407513430055,0.22200003425342923
1297,LFVN,-20.702630639474535,6.320000171661377,7.96999979019165,9.431453534778477,3.8682587378386186,0.41014449401403696
1298,LGIH,436.57516781884914,154.47999572753906,28.790000915527344,82.17337564706234,40.10525609595071,0.4880565728272409
1299,LGL,127.09162672997137,11.399999618530272,5.019999980926514,8.296957896568172,2.8192176634546353,0.33978931779571087
1300,LGND,50.6926894769436,154.4600067138672,102.5,131.4906512496015,38.10204441702076,0.2897699878654774
1301,LH,143.44152291383625,314.2099914550781,129.07000732421875,185.58169968948184,47.1142460286559,0.2538733404613072
1302,LHCG,200.54751683341695,137.22999572753906,45.65999984741211,122.84733913018648,53.114956216896466,0.43236554078398326
1303,LIFE,-77.2948345175127,7.46999979019165,32.900001525878906,17.456270847176633,19.60124012309447,1.1228767183263981
1304,LII,123.75302897659984,324.3599853515625,144.96339416503906,234.19982296895944,54.17865955259867,0.23133518576476225
1305,LILA,-46.92724058457842,11.65999984741211,21.969839096069336,16.28932856566571,4.264771511059674,0.26181383068476294
1306,LILAK,-46.07216402106521,11.399999618530272,21.139360427856445,16.22191506742579,4.26606147826354,0.2629813718375305
1307,LIN,225.82133112001657,346.42999267578125,106.32514190673828,191.60888751259486,62.81340898463217,0.32782095757694596
1308,LINC,283.07690295006915,7.46999979019165,1.950000047683716,3.665099286767961,1.9947709987537654,0.5442611080020259
1309,LIND,61.65804143156702,15.600000381469728,9.649999618530272,12.867656877440437,3.6140187387898606,0.2808606705332619
1310,LIQT,113.43282267574142,5.71999979019165,2.680000066757202,5.277045275504102,2.72591351022379,0.5165605690133842
1311,LITE,183.565680446383,105.7699966430664,37.29999923706055,66.87480943178355,16.565943324952865,0.24771574626842346
1312,LIVE,34.68603542144419,31.530000686645508,23.40999984741211,15.577418574650578,12.358077758860368,0.7933328426425478
1313,LIVN,92.91703639433331,87.43000030517578,45.31999969482422,75.31762912256363,19.332882207421676,0.25668468899839464
1314,LJPC,-74.1666661368476,4.650000095367432,18.0,14.539515504958233,11.76211400988471,0.8089756502459535
1315,LKFN,89.30808026513668,80.13999938964844,42.33311080932617,47.871976275213,10.41771779073061,0.21761620474658913
1316,LKQ,93.45793571036629,60.02999877929688,31.030000686645508,34.88869736135906,8.671357032059213,0.24854344495140612
1317,LL,9.916290974451897,17.06999969482422,15.529999732971191,19.202636991066058,8.273968191228024,0.43087666527662066
1318,LLNW,40.0,3.430000066757202,2.450000047683716,3.890357426748662,1.1640103650712383,0.2992039644141519
1319,LLY,312.42941624562377,276.2200012207031,66.97388458251953,128.50897442830566,55.474638362159126,0.43167909952552047
1320,LMAT,108.89754075864077,50.22999954223633,24.04528045654297,34.53405380855012,9.796597717224083,0.28367934362801595
1321,LMFA,-97.78587693233968,4.860000133514404,219.5,44.65605246007585,70.07115785285323,1.5691301400968978
1322,LMNR,-24.949189595884434,15.0,19.986459732055664,18.842550109548167,3.5250768445690097,0.18708066711112167
1323,LMT,60.02770992629169,355.4100036621094,222.09278869628903,318.12241272021134,47.17162419611362,0.14828136060190472
1324,LNC,16.27768702019236,68.26000213623047,58.70429992675781,56.35057680373915,11.41701922678038,0.20260696295166938
1325,LNDC,-19.565215738749615,11.100000381469728,13.800000190734863,11.731008741380299,1.633620729785271,0.13925662880318126
1326,LNG,140.23311065066397,101.41999816894533,42.21732711791992,61.23416009680253,15.655555004047221,0.2556670162422087
1327,LNN,114.39637560095024,152.0,70.89672088623047,103.11542991535165,28.93179731494915,0.28057679959924053
1328,LNT,87.04786345243818,61.470001220703125,32.86324691772461,45.34513413366389,7.986352337904772,0.17612368979576495
1329,LNTH,226.44065699860064,28.88999938964844,8.850000381469727,18.417486118077285,5.071989829524129,0.27538990918775974
1330,LOAN,9.258016267925356,5.5,5.0339555740356445,4.982228795340177,0.8437089884759877,0.16934368595538996
1331,LOB,392.18877207639,87.29000091552734,17.735065460205078,30.449107685952644,19.182023244354937,0.6299699630674022
1332,LOCO,11.732281838548957,14.1899995803833,12.699999809265137,13.730627486022149,2.8771296022656516,0.20954101370782832
1333,LODE,-80.15384674072266,1.2899999618530271,6.5,2.0542811748761807,1.6927247357685198,0.8239985628406232
1334,LOOP,,12.270000457763672,,10.596267358676807,2.5057855751125837,0.23647813803609896
1335,LOPE,46.813973135200825,85.70999908447266,58.380001068115234,94.98346313585641,16.552734028934903,0.1742696410769868
1336,LORL,,,29.68797492980957,29.123447336359064,7.4406693688367485,0.25548724650970395
1337,LOVE,,66.26000213623047,,35.15154058292811,21.76111788472565,0.6190658367700185
1338,LOW,298.429871116353,258.4800109863281,64.8746566772461,119.93891770390881,48.036425074415305,0.40050740822092473
1339,LPCN,-73.07065275312877,0.99099999666214,3.680000066757202,1.9286481343724597,1.119092775065701,0.580247249418479
1340,LPG,54.89019226088504,12.6899995803833,8.192900657653809,8.94564624359155,2.470024310350183,0.2761146867527486
1341,LPI,-79.82214729257878,60.130001068115234,298.0,107.76775214367201,87.88792843801572,0.815530867906076
1342,LPLA,381.2526002569639,160.08999633789062,33.26527404785156,81.06561535932981,36.39213004658628,0.4489218996892241
1343,LPSN,379.46311590881135,35.720001220703125,7.449999809265137,32.27068307231209,18.341718430526992,0.5683709387070272
1344,LPTH,60.52632156831743,2.440000057220459,1.5199999809265137,2.135941221990502,0.8316917062405162,0.38937949119473225
1345,LPX,331.31778524349664,78.3499984741211,18.165260314941406,31.924904976315304,14.736295439421848,0.46159246050550584
1346,LQDA,,4.869999885559082,,7.62088914446137,6.354768104472091,0.8338617691467856
1347,LQDT,124.16242709232739,22.07999992370605,9.850000381469728,9.661540887581156,6.192890677340507,0.6409837467334827
1348,LRCX,626.5995098366445,719.1500244140625,98.97474670410156,287.945315542062,174.68453597835014,0.6066587179913084
1349,LRN,90.4571533203125,33.33000183105469,17.5,24.18568703634006,7.403711971902812,0.30611956405366564
